EMPLOYEE_ID	DESCRIPTION
1059636	My research interests include investigations on how respiratory viruses cause asthma exacerbations, influenza virus infection, airway epithelial cells, asthma management and genetics of asthma. <br/>My clinical interests include allergic conditions such as allergic rhinitis, asthma, sinusitis, urticaria, skin allergic diseases, food allergy, insect allergy, as well as primary immunodeficiencies.
1059658	Clinical interests are in General Internal Medicine/Primary Care, Community Health and Hospital Medicine.  <br/>Research Interests are in Medical Education, Medical Decision Making, Simulation, Quality Improvement and Patient Safety.
1059672	test
1059840	Diabetic Nephropathy, Albuminuria, VEGF, TGF-beta, mouse models, MCP-1, podocyte motility, multiphoton microscopy
1059840	I work in the field of diabetic kidney disease, specifically looking at the role of vascular endothelial growth factor (VEGF) and podocytes in the pathogenesis of albuminuria. We have made some exciting discoveries that are being pursued with genetic mouse models.
1059841	My laboratory is interested in understanding the mechanisms behind allergic diseases. We employ both preclinical studies and clinical work to do this. One of our main goals is to better understand food allergy and we use animals models of anaphylaxis, as well as clinical studies on patient biopsy material to explore this.
1059841	We are interested in the mechanisms that regulate allergic sensitization. Using mouse models of allergic diseases, such as asthma, eczema and allergy to food, our research is focusing on how histamine and histamine receptors might influence the progression of allergic sensitization.
1059844	Local synaptic circuits in motor-frontal cortex engage in neural operations underlying many aspects of cognition and behavior ? motor control, executive functions, working memory, and more ? yet circuit organization at the synaptic, cellular, and molecular levels remains poorly understood in this agranular cortex. What is the functional organization of these synaptic pathways? What cellular and circuit-level operations do neurons in these perform? How do these local circuits communicate with each other and how do they interact with subcortical systems in the basal ganglia and thalamus? The focus of our laboratory is to apply multiple tools of quantitative synaptic circuit analysis to elucidate the functional ?wiring diagrams? of neocortical neurons in motor-frontal cortex. We use laser scanning photostimulation (LSPS) microscopy, based on glutamate uncaging and channelrhodopsin-2 excitation, for rapid functional mapping of synaptic pathways onto single neurons in brain slices of motor-frontal cortex. We are also applying a variety of circuit analysis tools in efforts to identify circuit-level mechanisms in mouse models of disease, including autism, Rett syndrome, epilepsy, and motor neuron diseases. Our lab is also involved in the development and maintenance of software tools for imaging and electrophysiology applications: www.scanimage.org, www.ephus.org.
1059904	Surgical Pathology<BR><BR><br/>The long-term objective of our research is to study molecular mechanism and chemoprevention of chronic inflammation-driven carcinogenesis. The specific areas of interest are 1) to develop a molecular mimicking model of ulcerative colitis-associated carcinogenesis in rodents, and further to elucidate the role of inflammation-caused and dietary iron-enhanced nitro-oxidative stress and inflammatory mediators in DNA damage, cell proliferation and inflammation-driven carcinogenesis; 2) to study the pathogenesis and molecular biomarkers of pancreatic carcinoma in genetically engineered mouse model and in human; and 3) to develop an efficient strategy on the prevention of chronic inflammation-driven carcinogenesis, particularly interested in dietary nutrients, antioxidants, green tea and inositol compounds and specifically targeted on colorectal, pancreatic, and liver carcinogenesis.
1059913	Synaptic plasticity is the process by which the strength of communication between neurons is modulated in response to stimuli. This process has emerged as the strongest candidate mechanism underlying information storage and processing. In the cerebral cortex, the majority of excitatory synapses found on pyramidal neurons occur on dendritic spines. Dendritic spines are highly dynamic structures and undergo many forms of structural modification. Spine remodelling occurs in concert with changes in post-synaptic function, driven by the trafficking of synaptic glutamate receptors. Thus, structural plasticity is thought to control neural circuit refinement and information storage. Neuromodulators, including dopamine, noradrenaline and neurosteroids, can dramatically influence synaptic plasticity, but much less is known about mechanisms by which these modulators control structural plasticity. Aberrant structural plasticity and neuromodulatory signalling have been extensively associated with neuropsychiatric disorders, including schizophrenia, autism spectrum disorders and mental retardation. Conversely, increased structural plasticity, and regulation of neuromodulatory signals, can promote functional recovery from neurological disorders. Thus, one of the most important challenges in neuroscience is to uncover the mechanisms underlying structural plasticity during brain development. My work is centered on understanding how neuromodulators and neurosteroids control structural plasticity and the mechanisms that underlie these effects.
1060183	The overarching objective of the research ongoing in my laboratory is the identification of protein networks and signaling pathways that are functionally compromised in pediatric brain tumors to enable development of effective and safe individualized targeted therapies. Toward this goal, we are conducting a comprehensive integrative analysis of the genome, epigenome and transcriptome of these tumors and mapping all identified structural/functional alterations to protein networks and cellular processes with the aid of system's biology databases.
1060189	i am particularly interested in family and marital therapy and clinically am interested in childhood anxiety disorders and the autistic spectrum disorders.
1060317	My interests include osteoarthritis of the knee and hip and how dynamic loading (such as gait) can effect progression of the disease.  
1060325	<BR><BR><br/>My research interests are in the relationship between diet and cancer, particularly focusing on elucidating the role of dietary iron on inflammation-driven carcinogenesis in a molecular mimicking model of ulcerative colitis associated carcinogenesis in IL-2 deficient mice. I am also working on developing efficient chemopreventive agents in the inhibition of ulcerative colitis associated carcinogenesis. I am particularly interested in dietary nutrients, antioxidants, and green tea.
1060327	Mucosal Innate and adaptive immunity 
1060327	My research interests center on the immunological mechanisms involved in infectious and allergic diseases. My previous studies have ranged from investigations of infectious diseases in tropical endemic areas to molecular diagnosis and translational science. The shared mechanisms of pathogenesis between allergic and infectious diseases have been an active area of investigation. Recently, I have focused on epithelial cells biology and their role in inflammation, innate immunity and adaptive immunity.
1060342	1. Cancer Communications, Cancer Genetics, Outcome Measures, and Team Science:<br/>I have an interest to explore the possibility of setting up an Illinois Pediatric Tumor Registry Program for childhood cancer patients. Currently, the Tumor Registry managed by the American Cancer Society has a different staging documentation which is not easily interpretable by pediatric oncologists, and the Staging Form remains unfilled in the EMR of the patients. This staging process is crucial to pass certain standards of care; this Staging Form needs to be simplified for various  reasons. Trends in the epidemiology of pediatric cancer as it pertains to Illinois will be valuable information in health-care management. States like Florida and Delaware have Pediatric Tumor Registries. My goal is to study the advantages of such state-wide pediatric registries,explore the possibilities of funding for the same and help set up such a Pediatric Tumor Registry for Illinois.
2. Quality Improvement, Outcome Measures, Chemotherapy and Bacteriology: The goal is to improve turn-around time for CBC orders in the management of fever and neutropenia in pediatric oncology patients for quicker treatment response in this set of patients.
1060364	Recently, Dr. Buttin received a two-year award from the Sidney Kimmel Foundation for Cancer Research for her work studying molecular mechanisms that influence cell growth and metastasis in an aggressive subtype of endometrial cancer, uterine papillary serous carcinoma (UPSC). This work has since led to an additional grant from the National Cancer Institute as well as several smaller, foundation grants. She has authored several research articles on a novel biomarker to predict chemosensitivity and prognosis in UPSC as well as the role of defective DNA mismatch repair and hereditary cancer susceptibility in endometrial cancer focusing specifically on the MSH6 DNA mismatch repair gene.  Her current basic research includes the elucidation of pathways of carcinogenesis in uterine papillary serous carcinoma, its association with inherited cancer syndromes, as well as the prevalence of defective DNA mismatch repair in type II endometrial cancer.  Her clinical research focuses on the development of synuclein-gamma (SNCG) as a novel prognostic biomarker for high risk endometrial cancer and its association with chemoresistance.  Dr. Buttin is collaborating with the Gynecologic Oncology Group (GOG) and has a special interest in novel chemotherapy and targeted agents for endometrial, cervical and ovarian cancer, treatment strategies for uterine sarcomas, as well as the role of radical surgery and minimally invasive surgery in the management of gynecologic malignancies.
1060531	My primary clinical and research area focuses on infections in transplant recipients.  My research is futher focused on viral infections, specifically respiratory viral infections (influenza, adenovirus) in transplant recipients.
1060553	My primary research interest is in promotion of healthy lifestyle (physical activity and nutrition) in persons with arthritis utilizing motivational interviewing.
1060566	I am currently a hepatologist with a strong interest in liver transplantation & complications. My main research interests are minimization or withdrawal (tolerance) of immunosupression and infection complications
1060566	Infectious disease, liver transplantation, immunosuppression, cirrhosis, bacterial infections, intestinal permeability
1060579	My primary clinical interests are pancreatic and swallowing disorders in children. <br/>I provide GI consultations for patients with cystic fibrosis in a multidisciplary setting at Children's Memorial Hospital. <br/>As part of the feeding team at Children's Memorial Hospital I evaluate young children with poor weight gain and feeding difficulties. This team consists of a feeding therapist, a nutritionist and a GI nurse.
1060618	My laboratory conducts research on behavioral risk factors (obesity, poor quality diet, physical inactivity, tobacco use). We also develop cutting-edge handheld technologies that support self-regulation and healthy behavior change.  Finally, we create on-line learning tools to support skill mastery in evidence-based practice and team science.
1060619	The overall goal of my research program is to understand the mechanisms of mammalian reproduction, in particular, how germline stem cells, meiosis and gamete differentiation, are regulated in mammals, using combined genetic, development and evolutionary approaches. We work with both mouse and Drosophila systems as well as cell culture to characterize the roles of highly conserved components of regulatory machinery for stem cell and reproductive development. We are also interested in translational research which extends our findings from animal models into reproductive medicine, in particular in our battles against reproductive cancers and infertility.
1060635	Clinically I practice pediatric emergency medicine while my academic  emphasis is healthcare professional education.  My specific interest is the use of simulation-based training to improve clinical decision-making, teamwork, and communication. Simulation-based training is well suited to help pediatric providers gain critical skills required to care for sick and injured children. A particular focus is effective debriefing strategies and developing faculty to use them in both simulation contexts as well as clinical settings. I have also designed and implemented a faculty development course that focuses on feedback and debriefing skills for healthcare educators in a variety of teaching venues.
1060674	Cognitive-Behavioral and Mindfulness- and Acceptance based Behavioral therapies for depression and anxiety disorders in adolescents and adults. Cognitive-behavioral stress management for multiple sclerosis and pain.
1060686	Exercise and Fitness in Women<br/>Preventive Cardiology<br/>Metabolic Syndrome
1060686	Principal Investigator of the St. James Women Take Heart Project<br/>Principal Investigator of STILETTO (Syndrome X Trial: Identifying underLying Endothelial dysfunction and Testing Treatment Outcomes in women) Study
1060688	CT and MR imaging of the central nervous system including the brain and spinal cord.<br/>Advanced neuroimaging techniques including CT and MR perfusion, time-resolved MR angiography, CT angiography, CSF flow imaging, and functional MRI.<br/>Spine procedures including myelography, vertebroplasty, diskography, image-guided biopsy, and steroid injections.<br/>Cerebral angiography
1060922	My clinical areas of interest is peri-operative quality of care of the cardiac and thoracic surgical patients.<br/>My primary areas of research interest are the control of breathing, peri-operative metabolic disorders, critical care outcomes, and resuscitation.<br/>My primary areas of education include curriculum design and problem-based learning discussions.
1060934	Dr. Sheean?s research goals are to combine clinical nutrition and epidemiology. Her general interests include evaluating nutrition therapies during illness, treatment and recovery, where she has specifically focused on the impact of parenteral nutrition on stem cell transplant outcomes and on enteral nutrition during critical illness. She is especially interested in translation research; exploring the impact of hospitalization on nutritional status and nutrition behaviors and increasing the recognition of these acute declines across disciplines. Dr. Sheean is also a Research Editor for the Journal of the American Dietetic Association and assists with the coordination and implementation of medical nutrition education at the Feinberg School of Medicine.
1061090	ENDOTHELIAL CELL FUNCTION DURING ALLERGIC DISEASE.<br/>Leukocyte migration from the blood into tissues is vital for immune surveillance and inflammation.   Specificity for the site of leukocyte migration is determined by the combination of adhesion molecules, cytokines and chemokines in the microenvironment. <br/>We have focused on the function of the endothelial cell adhesion molecule VCAM-1.  VCAM-1 is expressed on endothelial cells during atherosclerosis, allograft rejection, infection, and asthmatic responses. Furthermore, disruption of the mouse VCAM-1 gene impairs placentation and cardiac development resulting in embryo death.  Thus, VCAM-1 has important functions in development and disease.  As little was known regarding VCAM-1 signaling, we studied the molecular mechanisms for VCAM-1 signal transduction in endothelial cells in vitro and in vivo.<br/>Although it has traditionally been thought that VCAM-1 simply serves as a scaffold for leukocyte binding to endothelium, we have reported that it activates endothelial cell intracellular signal transduction pathways which result in endothelial cell shape changes and leukocyte passage. VCAM-1 activates endothelial cell NADPH oxidase resulting in the generation of low non-toxic levels of reactive oxygen species (ROS).  These ROS rapidly stimulate endothelial cell-associated  matrix metalloproteinases (MMP) which are required for VCAM-1-dependent lymphocyte migration. We have also demonstrated that in vivo administration of the antioxidant bilirubin blocks VCAM-1-dependent leukocyte migration into the lung in experimental asthma. <br/>Currently, there are two main research directions.  
1. We are examining mechanisms for VCAM-1-stimulated activation of endothelial cell NADPH oxidase, including studies of the structure/function of the cytoplasmic tail of VCAM-1.  We are also examining the mechanisms for ROS function in regulating endothelial cell intracellular signals.
2.  To further determine whether these VCAM-1 signals function in vivo, we are utilizing knockout and transgenic mouse models to examine VCAM-1-dependent infiltration of eosinophils in experimental asthma.  Pulmonary eosinophilia is one of the most consistent hallmarks of asthma. <br/>Information about the mechanisms that control leukocyte infiltration will provide a basis towards proposing interventions in VCAM-1-mediated processes in disease.    Moreover, limiting VCAM-1 dependent inflammation in chronic disease may be an advantageous target as it could spare VCAM-1-independent inflammation such as neutrophil clearance of infections.
1061208	My research interests are in 2 areas: 1. Tissue-specific regulation of gene expression, chromatin structure and modification in the context of the CFTR gene, that when mutated causes the common inherited disease Cystic Fibrosis. We identified and are characterizing intronic and extragenic elements that control CFTR gene expression, modulate the 3D structure of the locus and mediate tissue specificity. 
2. Pancreas Cancer. We are investigating the role of secreted proteoglycans (collagen XV and the MUC6 mucin) in initiation, invasion and metastasis of human pancreatic adenocarcinoma.
1061219	Russell G. Robertson, MD, is professor and chair of the Department of Family and Community Medicine at Northwestern University Feinberg School of Medicine.  He joined the Feinberg School?s leadership in October 2005.  He holds a B.A. in elementary education from Michigan State University and an MD from Wayne State University.  He completed his family medicine residency in Grand Rapids, Michigan before joining the Medical College of Wisconsin (MCW) in Milwaukee.  He was recruited from MCW, where he had served as interim chair of the Department of Family and Community Medicine and most recently as the associate dean for faculty affairs.  He began his professional career as an elementary and junior high school teacher in suburban Detroit.<br/>Dr. Robertson was one of 17 physicians nationwide appointed to the Council on Graduate Medical Education by the U.S. Secretary of Health and Human Services in 2003.  Now chair of the Council since 2008, Dr. Robertson and his fellow members advise Congress and the Department of Health and Human Services on issues related to physician supply and distribution.  In this capacity he has been invited to serve on a number of national and international workforce bodies.<br/>Dr. Robertson?s interest in medical education has evolved to an international level.  He is the Associate Director for Global Education for Northwestern?s Center for Global Health.  He also serves as president of the board of Hillside Healthcare International, which supports a clinic in Punta Gorda, Belize, Central America.<br/>Dr. Robertson also holds a certificate of added qualification in geriatrics.
1061234	My central clinical interests are trauma-related disorders (acute stress disorder, post-traumatic stress disorder, complex trauma), mood disorders, and physician health and wellness.  I am very involved in graduate medical education and educational research in medical education, especially clinical skills training and evaluation and the development of professionalism during residency.
1061501	Dr. Yerkes primary concentrations are reconstruction of complex genitourinary anomalies, medical and surgical management of neurogenic bladder, disorders of sex development,  hypospadias, and congenital vaginal anomalies and urogynecology.
1061503	Dr. Chaviano's clinical concentrations include pediatric urologic reconstruction, hypospadias, hydronephrosis and fetal urology.
1061598	Dr. Rothrock?s research interests include psychosocial aspects of chronic illness, psychosocial oncology, quality of life, patient-provider communication, and distress and symptom management.
1061645	Reproductive genetics; graduate training and education, finance and reimbursement, genetic service delivery models, psychosocial issues and decision making in genetic counseling.
1061682	Understanding the group dynamics and interpersonal processes in group decision-making as it relates to IRB and IACUC review and approval processes.  Development of effective programs for the protection of human subjects.  Research on attitudes about spirituality and religiosity in psychology graduate students as well as graduate students in other health sciences, and research on training programs in multi-culturalism as they relate to spirituality in the clinical domain.
1061719	Dr. Keefer is an NIH-funded investigator with a research interest in the application of behavioral interventions to chronic gastrointestinal diseases including Ulcerative Colitis, Crohns Disease and Irritable Bowel Syndrome.  
1061719	I am funded by the NIH to design and test behavioral interventions for chronic gastrointestinal disorders, including Inflammatory Bowel Disease (Ulcerative Colitis, Crohns Disease) and Irritable Bowel Syndrome.  My most recent interests include the effects of a brief self-management program for patients with Crohns Disease and the behavioral phenotyping of esophageal disorders.
1061813	Primary research interests include any rehabilitation topics involving brain injury and stroke survivors.
1061814	My clinical and research pursuits have focused on improving health-related quality of life (HRQL) in people with cancer, neurological disorders and other chronic medical conditions (e.g., Spinal Cord Injury, Traumatic Brain Injury, Burn/Orthopedic Injury, COPD, Sarcoidosis, HIV, Coronary Heart Disease). Specific interests include stress reduction and CAM-based interventions in oncology, self management support interventions using health information technology, and developing patient reported outcomes measures in HRQL, disease symptoms, coping/adjustment and resilience. I was the Principal Investigator on a 1-year hospital funded Pilot Grant to examine HRQL and self management support preferences in a prostate cancer sample and am currently the Principal Investigator of a hospital-funded RCT examining the effects of a mindfulness-based stress reduction intervention for men diagnosed with prostate cancer who are on active surveillance. I am the site Principal Investigator on two NIH-funded grants (NCI: Reflexology for Women with Advanced Breast Cancer; NCMRR: Quality of Life for SCI Clinical Trails: Development of the SCI-QOL;). In addition, I serve as a Co-Investigator on an NINDS-funded study (Neuro-QOL; PI: D Cella) to develop patient reported outcomes measures for neurology clinical trials research. Since 2003 I have led a mindfulness-based stress management class at Evanston Hospital for people with chronic medical conditions and their caregivers.
1061842	PI in Fetal data base
1061843	The primary thrust of our research team has focused on studies to identify the basic biological processes that regulate adaptation of malignant tumor cells to stressful environments, such as those produced by anti-cancer drugs, and thereby permit their survival in the presence of agents that would normally kill them. Understanding these processes will help cancer researchers develop novel chemotherapeutic strategies. Our group has directed our recent attention to the understanding of cancer cell behavior and in particular on the molecular basis underlying resistance of neuroblastoma cells to chemotherapy.
1061875	The Molecular Basis of Wilms' Tumor<br/>The Sprouty  Proteins<br/>The Molecular Biology of Acute Promyelocytic Leukemia<br/>The Molecular Basis of Multiple Myeloma<br/>Molecular Basis of Myeloproliferative Disease
1061890	I currently serve as the Medical Director of Sports Medicine for the United States Navy Recruit Training Command/CAPT James A. Lovell Federal Health Care Center.  <br/>I am Board Certified in Family Medicine and hold a Certificate of Added Qualifications in Sports Medicine.
1061909	I am a Research Assistant Professor in Feinberg School of Medicine, Northwestern University, with the research focuses on age-related eye disease, such as age-related macular degeneration, diabetic retinopathy.   I am an advanced degree professional in this field by virtue of the M.S. and Ph.D. degrees in Ophthalmology from Weifang Medical College and Peking University, respectively. Recent growth in clinical and translational research has heightened the need for a competent clinical research workforce in industry and academia. I am currently in the Graduate Certificate Program in the School of Continuing Studies-Clinical Research and Regulatory Administration. 
1061921	Neural degeneration, glial responses, signal transduction, gene expression profiling, genetic susceptibility, optic neuropathy,transcriptional regulation. 
1062000	Elizabeth R. Ryan, Ed.D. graduated from Loyola University of Chicago with a doctorate degree in Education in May 2006.  She has worked in both family medicine and surgical education, holding administrative staff positions in both graduate and undergraduate programs, from April 1995 ? February 2006.   Dr. Ryan contributed to the Department of Surgery?s redesign of the undergraduate and graduate program curriculum; was an invited member of the Department of Surgery?s Think Tank Consortium; is a Co-Leader for Northwestern University Feinberg School of Medicine?s Community Engagement and Service Competency; is the Teaching Selective Course Director; and the Co-Course Director for Patient Physician and Society IV.  Dr. Ryan joined the Department of Family and Community Medicine faculty as an Assistant Professor and the Vice Chair of Education in March 2006.
1062051	End of Life care; medication compliance, depression, clinical and economic evaluation, patient report outcome
1062103	Surgical Pathology
1062105	Epigenetic control of Cytomegalovirus(CMV) immediate early gene transcription during establishment of latency and reactivation from latency.
1062189	The primary research is in the field of neurophysiologic monitoring during cerebral aneurysm surgery in particular and neurophysiologic monitoring in head and spine surgeries in general.
1062414	My area of interest is in health care disparities research and I serve as the principal investigator for a number of national studies examining quality of care for diverse populations. I am currently an investigator for the Robert Wood Johnson Foundation?s national initiative, Aligning Forces for Quality, and  lead the disparities/equity component of this project. In addition, my research focuses on quality of care in the health care safety net.
1062886	My research is focused on the mechanisms and prevention of sudden unexplained death in epilepsy (SUDEP). I am also interested in cortical plasticity and functional mapping in patient undergoing epilepsy surgery. <br/>Outside of epilepsy, I am involved in clincal care and research of musicians with medical problems related to their instrument, in particular focal task specific dystonia. 
1062956	I am interested in research involving novel technologies in neurosurgery.
1062975	neural-machine engineering, myoelectric control, EMG modeling, biomedical signal processing, Bioelectromagnetism
1063005	Dr. Simon's primary research interests are aimed at eliminating health disparities among low income, medically underserved women across the lifespan.  Integrating health services research with social epidemiologic models, Dr. Simon's research focuses on interventions (such as patient navigation and community health outreach workers) that aim to reduce and eliminate such disparities.  Within this context, Dr. Simon prefers to leverage culture and community to achieve these goals and thereby integrates community based participatory research framework into her work.
1063045	My primary academic/clinical interest is in quality, information systems, patient safety, care-pathways and administrative medicine relating to; creating/supporting evidence-based approaches to patient care, establishing standards, developing process/protocols to support the standards and globally reducing multidisciplinary practice variance.
1063052	I have been interested in both clinical and basic research. My clinical research interest includes Echocardiography especially in the field of 3D Echocardiography; valvular heart disease, woman's heart disease, coronary artery disease and cardiomyopathy. My basic research interest is in hypertension and heart failure.
1063096	Jason Kane is an Attending Physician in the division of Pediatric Critical Care Medicine at Children?s Memorial Hospital and an Assistant Professor of Pediatrics at Northwestern University?s Feinberg School of Medicine.  He graduated from the Medical College of Rush University in Chicago, completed his training in Pediatrics at Indiana University and Riley Hospital for Children in Indianapolis, and attended the Medical College of Wisconsin and the Children?s Hospital of Wisconsin in Milwaukee where he completed his Fellowship in Pediatric Critical Care.  In 2009, Doctor Kane obtained his Masters of Science Degree in Patient Safety and Healthcare Quality from Northwestern University.  Doctor Kane?s primary clinical focus is cardiac intensive care where he is responsible for directing the recovery and ICU management of children who have undergone open-heart surgery to repair congenital heart defects.  His research interests include pediatric patient safety, healthcare quality, and near-infrared spectroscopy monitoring in the intensive care unit.
1063149	My research interests revolve around the neural mechanisms supporting selective attention and cognitive control, and their interaction with motivational/emotional factors.
1063212	Dr. Fangusaro has an expertise and specialty training in treating children with central nervous system malignancies, including brain and spinal cord tumors.  His primary area of research interest is in the development of clincal trials, novel therapeutics and relevant biologic correlates in pediatric brain tumors in an effort to improve survival outcomes and minimize toxicities.  He devotes much of his time to clinical trial research and has developed numerous collaborations with basic scientists in an effort to advance translational and clinical initiatives.
1063230	The research of the Economics of Movement group shows that movement and movement learning are similar in many respects. Our Sensors (Eyes, Ears, Skin etc) are not perfect but are noisy. Moreover, our muscles are noisy and if we try to do the same movement over and over it will be different each time. This means that if we make a movement, say swing a golf club, we will have uncertainty in the potential movement outcomes. Our group studies how people make movement decisions in the presence of such uncertainty. Our research has three main thrusts. (1)We study experimentally how people move and how their movements are affected by uncertainty. (2) We build computational models using Bayesian statistics to calculate how people could move optimally or learn to move optimally. (3) We build Bayesian Algorithms to solve problems that we find interesting. For example we analyze how neurons are connected in the nervous system. (4) We use mobile phone and gaming technology to improve rehabilitation and to improve diagnoses.<br/>The main thrust of our current research is to allow for better rehabilitation procedures through an understanding of motor learning.
1063304	Over the last 10 years, I have gained considerable experience with both MRI and MRS in clinical practice and research; in research settings my primary interest has been the development of molecular and cellular imaging methods. I am also very familiar with small animal tumor models and have conducted extensive molecular and cell biology research; I am highly proficient in the use of optical imaging, cell culture, gene expression techniques and FACS analysis. I was appointed to my current faculty position at NWU after a short time working for VirtualScopics where my role was to direct the imaging component of clinical trials. Given my multi-disciplinary background (and the broad range of skill-sets provided by my close collaborators) I am ideally suited to develop MRI-monitored cellular therapies for the treatment of pancreatic cancer.
1063334	I am examining issues relating to neuromusclular control of voice pitch and volume. I am also examining the use of novel carbon dioxide laser technologies in the surgical management of laryngeal and trachel pathologies
1063382	My clinical interests encompass all of general obstetrics and gynecology, including well-woman care, obstetric care, office procedures, contraception, and women's mental health issues, to name a few.<br/>My research projects focus on delivery of health care and patient outcomes. The large obstetric volume at Prentice Women's Hospital allows us to perform large, high-quality studies to answer important questions about pregnancy and delivery care.  We recently completed a large study looking at epistaxis (nose-bleeds) during pregnancy, and found that women with more nose bleeds were more likely to suffer excessive bleeding at delivery. n another project, we examined women with infections during labor (chorioamnionitis) to create a scoring system that allows us to predict which women will become septic. I am also interested in the social and psychological aspects of reproduction and childbearing,and just completed another project looking prospectively at obsessive-compulsive disorder in pregnancy and postpartum, which turns out to be unexpectedly common. I will next be creating a 'Global Assessment of the Postpartum Woman' to get a more comprehensive picture of the mental health challenges women face postpartum.
1063384	Major depression, affective neuroscience, translational research, treatment for mood disorders
1063472	Lynette Craft, PhD is a Kinesiologist and her research interests focus on the relationships among physical activity and mental and physical health.  Specifically, Dr. Craft examines the use of structured exercise interventions to reduce symptoms of depression and improve quality of life.  In addition, she investigates the potential mechanisms underlying these relationships.   She has examined these associations in several patient populations such as individuals with clinical depression, cancer survivors, and smokers attempting smoking cessation. A secondary interest in her current work is identifying the psychosocial factors that predict exercise adherence in these various groups.
1063490	Sonya Rasminsky is the Director of Medical Student Education in psychiatry at Northwestern Feinberg School of Medicine. She sees patients for psychotherapy and medication management.  Her clinical interests include women's mental health and student mental health.
1063502	My graduate work so far has been directed at health professional epistemology in context - the relationship among clinicians, academics and political actors and its effects on clinical decision making. I hope to continue this in my dissertation (in disability studies) in relation to understandings of disability within curriculum development in healthcare professions and medicine.
1063635	Medical Director of Consultation-Liason and Emergency Services<br/>Dept of Child and Adolescent Psychiatry<br/>Clinical interests include the recognition and treatment of delirium in medically hospitalized patients. 
1063665	Glucocorticoids are the most frequently prescribed medicine today and they are indispensable in the treatment of asthma, inflammation, and cancer.  However, two concerns regarding glucocorticoid use remain unresolved.  One is that high-dose or long-term glucocorticoids result in troublesome side effects such as metabolic syndrome and osteoporosis; the other is that some patients do not respond to glucocorticoids.  We tackle both questions by examining the glucocorticoid receptor.  Translational isoforms of glucocorticoid receptors were recently discovered in our lab and they provide insights into the mechanisms of action of glucocorticoids.  Ribosomal shunting and leaky scanning processes generate translational glucocorticoid receptor isoforms. These receptor isoforms have distinct cell-killing and cytokine-suppression capabilities in a bone cancer cell model system.  Currently, we are identifying and characterizing the receptor isoforms in different populations of immune cells in diseases such as asthma and cancer. This line of research has implications in several other fields in addition to immunology and oncology.  For instance, our findings in glucocorticoid receptor biology have significant impact on research in endocrinology as well.
1063665	Glucocorticoids are the most frequently prescribed medicine today and they are indispensable in the treatment of asthma, inflammation, and cancer. However, two concerns regarding glucocorticoid use remain unresolved. One is that high-dose or long-term glucocorticoids result in troublesome side effects such as metabolic syndrome and osteoporosis; the other is that some patients do not respond to glucocorticoids. We tackle both questions by examining the glucocorticoid receptor. Translational isoforms of glucocorticoid receptors were recently discovered in our lab and they provide insights into the mechanisms of action of glucocorticoids. Ribosomal shunting and leaky scanning processes generate translational glucocorticoid receptor isoforms. These receptor isoforms have distinct cell-killing and cytokine-suppression capabilities in a bone cancer cell model system. Currently, we are identifying and characterizing the receptor isoforms in different populations of immune cells in diseases such as asthma and cancer. This line of research has implications in several other fields in addition to immunology and oncology. For instance, our findings in glucocorticoid receptor biology have significant impact on research in endocrinology as well.
1063829	My research focuses on the utilization of agent-based modeling for multi-scale modeling of acute inflammation. Agent levels include cells and molecules, with the goal of simulating organ- and organism-level behaviors from these generative mechanisms. While the focus of my models have primarily been on the pathophysiology of sepsis and multiple organ failure, in a more general sense I am interested in using agent-based modeling as a means of dynamic knowledge representation to augment the biomedical research process. With respect to acute inflammation, the ubiquitousness of the underlying cellular and molecular mechanisms suggest the application of this methodology to such area as oncogenesis, transplant immunology/rejection, autoimmune disease, wound healing/scarring, atherosclerosis and aging. I am currently using NetLogo as my primary agent-based modeling platform, but am involved with the development of SPARK (Simple Platform for Agent-based Representation of Knowledge http://www.pitt.edu/~cirm/spark/ ) currently being done at the University of Pittsburgh. I am also interested in automated text analysis/information extraction from biomedical texts, formal knowledge representation in biomedicine and the development of methods for evolving biomedical ontologies. These goals form a 'front-end' to high-level modeling tools (such as MetaABM http://www.metascapeabm.com/ ) and are intended to facilitate the ability for biomedical knowledge to be represented, communicated and evaluated via executable models. I am also involved in projects directed at developing methods to execute ABMs on massively parallel computing platforms. I believe this is a vital development necessary for true, multi-scale, biologically relevant simulation.
1063851	neurocritical care, status epilepticus, subarachnoid hemorrhage, neurogenic respiratory failure, intracerebral hemorrhage, Guillain-Barre syndrome, central nervous system infections, clostridial diseases, bioterrorism
1063926	My primary interests lie in the assessment, diagnosis and treatment of trauma in the lives of children and women, with an emphasis on serving traditionally under served populations.  I have a particular interest in efforts to make services maximally culturally sensitive and relevant for various (sub)cultures.
1064003	Dr. Kwiatek's research interests are in the area of the gastrointestinal motility with special focus on the clinical physiology of the esophagus and stomach, monitoring of gastroesophageal reflux, use of manometry and novel technologies to define the extent of gastrointestinal disorders and potential future diagnostic parameters.
1064120	My primary interest is developing and evaluating technology-assisted behavioral and psychological interventions.  I am also interested in the relationship between stress, depression and inflammation, particularly in multiple sclerosis.
1064162	Early intervention and prevention of kidney disease
1064178	Interests in clinical quality improvement
1064217	Interesting in identifying and developing novel therapeutics in patients with advanced cardiac and vascular diseases.
1064232	Primary research interest include the quality of life related to families of children with feeding disorders, clinical imaging related to non-alcoholic fatty liver disease in children, and lifestyle interventions used to treat childhood and familial obesity.
