EMPLOYEE_ID	INTEREST
1042563	Public Health
1042585	Circadian gene regulation of sleep/wakefulness, feeding and metabolism
1042585	Insulin receptor biology and the genetics of diabetes mellitus
1042585	Molecular genetics of body weight regulation, feeding and metabolism
1042630	Cancer Pediatric Non-sarcoma solid tumors and Fertility Preservation
1042630	Cancer: Blood (leukemia, lymphomas)
1042630	Cancer: Eye
1042630	Chemotherapy
1042630	Neuro-Oncology
1042630	Non-Hodgkin's Lymphoma
1042630	Oncology
1042631	Surgery
1042731	Animal models of arthritis
1042731	C-C Chemokines and chemokine receptor
1042731	Chemokine modulation of pro-inflammatory cytokines
1042731	Effect of chemokine receptor antagonist on inflammation
1042731	Macrophage cytokine regulation
1042731	Monocytes, Interleukin 17
1042731	Synovial fibroblasts
1042734	Minimally Invasive Surgery
1042734	Patient Safety
1042734	Surgery
1042758	Cancer: Blood (leukemia, lymphomas)
1042765	Aging Spine
1042765	Minimally Invasive Spine Surgery
1042765	Revision spine surgery
1042765	Scoliosis and Spinal Deformity
1042765	Spinal Alignment and Biomechanics
1042765	Spinal Cord Tumors
1042765	Spinal Oncology
1042765	Spine Trauma
1042768	Brain, Nervous System
1042768	Cancer Genetics
1042768	Cancer: Brain and Nervous System
1042768	Molecular Genetics
1042768	Nanotechnology
1042768	Neuroscience 
1042768	Neurosurgery
1042768	Signal Transduction
1042791	Anesthesiology
1042806	Molecular Biology
1042806	Pregnancy, Childbirth (including high risk)
1042806	Vascular Biology
1042840	Cancer: Pancreas
1042840	Digestive System (including gallbladder and liver)
1042840	Surgery
1042973	Health Policy
1042973	Health Services Research
1042973	Patient reported outcomes
1042973	Psychometrics
1042973	Public Health
1042973	Rehabilitation/Therapy
1042976	Cancer Biology
1042976	Cancer Biology of Pancreatic and Oral Cancers
1042976	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1042976	Cancer: Pancreas
1042976	Chemotherapy
1042976	Extracellular Matrix
1042976	Fibrosis
1042976	Nanotechnology
1042976	Signal transduction
1043077	Cystic Fibrosis
1043077	Fibrosis
1043077	LAM (lymphangioleiomyomatosis)
1043078	Aging
1043078	Assisted Living
1043078	Discharge Patient Safety
1043078	Geriatric care
1043078	Geriatrics
1043078	Health Literacy
1043078	Internal Medicine, General Medicine
1043078	Patient Communications
1043078	Patient Safety
1043078	Pharmacology
1043177	Pathology
1043300	Aging
1043300	Geriatric Oncology: (1) Adverse Drug Reactions, including completeness and accuracy of reporting; (2) Patient Navigation in the domain of cancer and cancer health disparities; (3) Pharmacoeconomics and Cancer, particularly cost-effectiveness analyses
1043300	Health Literacy
1043300	Oncology
1043300	Osteoporosis
1043300	Patient Safety
1043300	Pharmacology
1043300	Preventive Medicine
1043300	Public Policy
1043341	Apoptosis
1043341	Cancer Biology
1043341	Cell Biology
1043419	Cholestatic liver disease
1043419	HIV Infection
1043419	Liver disease, pathobiology
1043419	Metabolism
1043419	Molecular Genetics
1043419	Molecular mechanisms of fatty liver diseases
1043419	Molecular mechanisms of hepatocellular bile salt transport and organic cation transport
1043560	Bioethics
1043560	Communications
1043560	Education
1043560	Emergency Medicine
1043560	Healthcare Quality
1043560	Patient Safety
1043570	EEG
1043570	Epilepsy
1043570	Epilepsy Surgery
1043570	Pediatric Neurology
1043582	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1043582	Quality Improvement
1043952	Diabetes, Endocrine and Metabolism
1044194	Endocrinology
1044214	Behavioral Medicine
1044214	Depression
1044214	Mental Health
1044214	Psychology
1044272	Behavioral Medicine
1044272	Chronic Obstructive Pulmonary Disease (COPD)
1044272	Medical Psychology
1044272	Oncology
1044272	Outcome measures
1044272	Patient reported outcomes
1044272	Psychological issues of patients dealing with medical illness
1044272	Psychology
1044275	Pathology
1044490	Breast Disease
1044490	Cancer: Breast
1044490	Epidemiology
1044490	Genetic Testing/Counseling
1044490	Surgery
1044494	Robotic Surgery
1044494	Urology
1044534	Late effects of childhood cancer survivors
1044534	Women's Health - women at high risk for breast cancer
1044550	Arthritis
1044550	Inflammation
1044550	Neuroscience 
1044550	Pain
1044550	Physiology
1044559	Epidemiology
1044682	Anesthesiology
1044739	Cancer: Blood (leukemia, lymphomas)
1044739	Cell Biology
1044739	Molecular Biology
1044739	Pathology
1044980	Cancer Biology
1044980	Cancer Genetics
1044980	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1045018	Medicine
1045030	Biotechnology
1045030	Bones,Cartilage, Joints, Muscles
1045030	Cartilage Biology
1045030	Orthopedics
1045030	Sports Injuries
1045124	Bioinformatics 
1045124	Brain Injury
1045124	Critical Care
1045124	Cytokines
1045124	Pediatric Neurology
1045124	Stroke
1045159	Apoptosis
1045159	Biochemistry: Nucleic Acid
1045159	Biotechnology
1045159	Cancer Genetics
1045159	Gene Regulation
1045159	Genomics
1045159	Nucleic Acid Structure/Function
1045197	Clinical Trial Methodology
1045197	Drug Discovery
1045197	Movement Control
1045213	Angiogenesis
1045213	Cancer Biology
1045213	Cell Biology
1045213	Molecular Biology
1045213	Signal Transduction
1045293	Back, Spine
1045293	Pain Management
1045293	Sports Injuries
1045433	Education
1045435	health literacy
1045466	Cancer: Blood (leukemia, lymphomas)
1045466	Gene Regulation
1045466	Immune Regulation
1045466	Immune System
1045466	Immunology
1045574	Epidemiology
1045574	Obesity
1046251	Cardiology Valvular Heart Disease
1046492	Cardiovascular Diseases
1046519	Asthma
1046519	Bioengineering                                        
1046519	Cardiovascular System
1046519	Cell Biology
1046519	Cytoskeleton
1046519	Gene Therapy
1046519	Lungs, Breathing Problems
1046519	Nuclear Structure and Developmental Biology
1046519	gene therapy, gene delivery, intracellular trafficking, nuclear transport, asthma, acute lung injury, intimal hyperplasia
1046717	Emergency Medicine
1046717	Medical Education
1046717	Medical Humanities
1046717	Pediatrics
1046717	Simulation
1046736	Cancer: Blood (leukemia, lymphomas)
1046736	Cancer: Brain and Nervous System
1046736	Hematology
1046736	Immune Regulation
1046736	Transplantation
1046741	Arthritis - Psoriatic
1046741	Arthritis - Rheumatoid
1046741	Autoimmune Diseases
1046741	Rheumatology
1046744	Bioengineering                                        
1046744	Movement Control
1046744	Rehabilitation/Therapy
1046905	Bacterial Pathogenesis
1046905	Biochemistry: Proteins
1046905	Cellular Microbiology
1046905	Cytoskeleton
1046905	Global Health
1046905	Immunology
1046905	Infectious Diseases-bacteria
1046905	Structural Biology
1047131	Child and Adolescent psychiatry
1047131	Graduate Medical Education
1047131	Undergraduate Medical Education
1047160	Faculty Development
1047160	Health Communications
1047160	Patient Communications
1047160	Qualitative research methods
1047214	Chronic Granulomatous Disease
1047214	Myeloid leukemia
1047272	Dr. Ferreira's major research interests are 1) colorectal cancer (CRC) screening (patient and physician barriers to screening, strategies to increase adherence); 2) racial variations in CRC screening, early detection, and treatment; 3) low health literacy
1047291	Apoptosis
1047291	Immune Regulation
1047291	Multiple Sclerosis
1047291	Viral Pathogenesis
1047292	General Medicine
1047292	Health Policy
1047292	Health Services Research
1047292	Healthcare Equity, Quality, and Safety
1047321	Atherosclerosis
1047321	Biomineralization
1047321	Cardiovascular System
1047321	Hypertension
1047321	Inflammation
1047321	Nephrology
1047321	Physiology
1047321	Proteomics
1047445	Bioinformatics 
1047445	Biophysics
1047445	Computational Biology
1047445	Computational Neuroscience
1047445	Neuroscience 
1047445	Physiology
1047485	General internal medicine; headache
1047547	Cancer: Liver
1047547	Food Allergy
1047547	Liver disease, pathobiology
1047547	Microscopy
1047547	Pediatrics
1047657	Neuropsychology
1047664	Health Disparities
1047664	Injury Prevention
1047664	Public Health
1047664	Social science
1047667	Biomineralization
1047667	Microscopy
1047866	Anesthesiology
1047935	Apoptosis
1047935	Cancer Biology
1047935	Cell Biology
1047935	Cell Imaging
1047935	Endocrinology
1047935	Immunology
1047935	Proteins, Macromolecules
1047949	Autoimmune Diseases
1047949	Biotechnology
1047949	Drug Discovery
1047949	Gene Therapy
1047949	Infectious Diseases-viral
1047949	Molecular Biology
1047949	Virology
1047949	Virus Diseases
1047986	Infectious Diseases
1047986	Pregnancy, Childbirth (including high risk)
1047987	Bacterial Pathogenesis
1047987	Gene Regulation
1047987	Infectious Diseases-bacteria
1047987	Inflammation
1047987	Pregnancy, Childbirth (including high risk)
1047987	Women's Health, Women's Reproductive Health
1048034	Neuroscience 
1048034	Structural Biology
1048036	Aging
1048036	Alzheimer's Disease
1048036	Alzheimer's Drug
1048036	Biochemistry: Proteins
1048036	Cell Biology
1048036	Molecular Biology
1048036	Molecular Genetics
1048036	Neuroscience 
1048050	Brain, Nervous System
1048050	Circadian Rhythms
1048050	Drugs (clinical pharmacology)
1048050	Nervous System Diseases
1048050	Neuroscience 
1048050	Sleep Disorders
1048050	Sleep, Sleep Disorders
1048050	Weight Management
1048162	Women's Health, Women's Reproductive Health
1048277	Bladder, Urinary Tract
1048277	Minimally Invasive Surgery
1048277	Pelvic floor disorders and surgery
1048277	Sacral nerve stimulation
1048277	Women's Health, Women's Reproductive Health
1048362	Cardiovascular Imaging
1048362	Kidney
1048362	Radiology
1048363	Radiology
1048496	Myocardial Infarction
1048496	Valvular Heart Disease
1048496	angiogenesis
1048496	angioplasty
1048496	interventional cardiology
1048496	stents
1048574	Cancer: Prostate
1048574	Cell Biology
1048574	Nuclear Structure and Developmental Biology
1048590	genetics of PCOS, fetal origins of adult disease, cellular and molecular mechanisms of insulin resistance, cardiovascular disease risk factors, reproduction and metabolism
1048590	polycystic ovary syndrome, reproductive endocrinology
1048758	Cell Biology
1048758	Critical Care
1048758	Cytokines
1048758	Infectious Diseases
1048758	Inflammation
1048758	Proteomics
1048758	Signal Transduction
1048758	Surgery
1048762	Cancer Biology
1048762	Cancer: Skin
1048762	Cell Adhesion Mechanisms
1048762	Cell Biology
1048762	Cutaneous Biology
1048762	Dermatology
1048762	Signal Transduction
1048762	Skin
1048927	Ophthalmology
1049211	Behavioral Medicine
1049211	Medical Psychology
1049211	Pain Management
1049211	Psychological issues of patients dealing with medical illness
1049211	Rehabilitation Psychology
1049219	Cleft Lip and Palate
1049219	Pediatrics
1049219	Plastic Surgery and Reconstructive Surgery
1049219	Surgical Education
1049330	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1049330	Cancer: Liver
1049330	Cancer: Skin
1049332	Pediatrics
1049332	Radiology, Xray, CAT Scan, Medical Imaging
1049440	Back, Spine
1049440	Brain, Nervous System
1049440	Pain Management
1049440	Radiology
1049457	Cancer Genetics
1049457	Cancer: Head and Neck
1049457	Cell Adhesion Mechanisms
1049457	Cell Biology
1049457	Cosmetic Procedures and Surgery
1049457	Plastic Surgery and Reconstructive Surgery
1049458	Health Communications
1049458	Health Services Research
1049458	Healthcare Quality
1049458	Medicine
1049458	Patient Communications
1049458	Patient Safety
1049458	Trauma
1049467	Neuroscience 
1049549	Biochemistry: Lipids
1049549	Cancer Biology
1049549	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1049549	Cancer: Pancreas
1049549	Digestive System (including gallbladder and liver)
1049549	Pathology
1049549	Physiology
1049549	Surgery
1049606	Asthma
1049606	Food Allergy
1049606	Genomics
1049606	Health Disparities
1049626	Anesthesiology
1049626	Global Health
1049626	Women's Health
1049668	Critical Care
1049668	Electrophysiology
1049668	Medical Education
1049685	Emergency Medicine
1049685	Health Services Research
1049685	Pain Management
1049685	Public Health
1049685	Sickle cell disease
1049703	Cardiovascular Diseases
1049703	Cigarette smoking
1049703	Diabetes
1049703	Global Health
1049703	Health Disparities
1049703	Health Policy
1049703	Obesity
1049703	Physical activity
1049781	Aging
1049781	Alzheimer's Disease
1049781	Cancer: Brain and Nervous System
1049781	Frontotemporal dementia
1049781	Movement Disorders
1049781	Nervous System Diseases
1049781	Neuromuscular disorders
1049781	Pathology
1049887	Amputation
1049887	Cancer: Brain and Nervous System
1049887	Spinal Column Tumors
1049887	Spinal Cord Injury
1049887	Stroke
1049949	Blood/Bleeding Disorders (anemia, clotting, etc.)
1049949	Cardiovascular Diseases
1049949	Emergency Medicine
1049949	Resuscitation
1050035	Developmental Neurobiology
1050035	Hearing
1050035	Neurobiology
1050035	Pain
1050146	Cancer Genetics
1050146	Genetic Testing/Counseling
1050169	Anesthesiology
1050169	Pain Management
1050169	Women's Health
1050189	Acute lung injury/ARDS
1050189	Adenosine Derivatives
1050189	Critical Care
1050189	Gene Therapy
1050189	Mechanisms by which ambient particulate matter causes cardiovascular disease
1050189	Nanotechnology
1050189	Respiratory Diseases
1050189	Sleep disordered breathing
1050302	Cell Biology
1050302	Microbiology
1050302	Microscopy
1050302	Molecular Biology
1050302	Molecular Genetics
1050302	Neuroscience 
1050302	Viral Pathogenesis
1050302	Virology
1050367	Emergency Medicine
1050367	Pediatrics
1050367	Post-graduate Medical Education
1050367	Simulation
1050433	Diabetes, Endocrine and Metabolism
1050433	Endocrine Genetics
1050433	Genetics
1050433	Obesity
1050564	AIDS
1050564	Genetics
1050564	HIV Infection
1050564	Immune Regulation
1050564	Immunology
1050564	Molecular evolutionary mechanisms of HIV/SIV in host defense. Antiretroviral drug resistance and genetic variation in HIV. Transcriptional gene silencing of HIV-1 by siRNAs
1050564	Nanotechnology
1050564	Virology
1050565	Anxiety Disorders
1050565	Depression
1050565	Psychology
1050642	Biophysics
1050642	Cellular Electrophysiology
1050642	Electrophysiology
1050642	Gene Therapy
1050642	Ion Channels
1050642	Nervous System Diseases
1050642	Neuroscience 
1050642	Physiology
1050663	Global Health
1050663	Health Disparities
1050663	Health Policy
1050663	Mental Health
1050663	Public Health
1050663	Public Policy
1050787	Electrophysiology
1050787	Movement Control
1050787	Nervous System Diseases
1050787	Neuroscience 
1050787	Neurosurgery
1050821	Bioengineering                                        
1050821	Brain Injury
1050821	Movement Control
1050821	Rehabilitation/Therapy
1050876	Bioengineering                                        
1050876	Brain, Nervous System
1050876	Cardiovascular Diseases
1050876	Cardiovascular Imaging
1050876	Neuroscience 
1050876	Rehabilitation/Therapy
1050964	Cardiovascular Diseases
1050964	Pediatrics
1050964	Public Health
1051094	Community Medicine
1051094	Injury Prevention
1051094	Obesity
1051094	Pediatrics
1051094	Public Health
1051094	Public Policy
1051094	Violence prevention
1051123	Cancer: Skin
1051123	Cutaneous Biology
1051123	Dermatology
1051123	Immunology
1051123	Neurobiology
1051123	Skin
1051123	Viral Oncology
1051160	Arrhythmias
1051160	Cardiovascular Diseases
1051160	Cardiovascular outcomes, ablation, atrial fibrillation, Pacemaker/ICD technologies, disease management strategies
1051160	Defibrillators
1051160	Electrophysiology
1051160	Pacemakers
1051160	Sudden Cardiac Death
1051162	Atrial fibrillation
1051162	Biventricular pacing
1051162	Cardiac Arrhythmias
1051162	Catheter Ablation
1051162	Defibrillators
1051162	Heart Failure
1051162	Implantable Cardiac Devices
1051162	Pacemakers
1051162	Supraventricular Tachycardia
1051248	Pathology
1051269	Biophysics
1051269	Cellular Electrophysiology
1051269	Computational Neuroscience
1051269	Developmental Neurobiology
1051269	Nervous System Diseases
1051269	Neurobiology
1051269	Neuroscience 
1051269	Pharmacology
1051280	Radiology
1051295	Pediatrics
1051378	Healthcare Quality
1051378	Internal Medicine, General Medicine
1051378	Medical Education
1051378	Medical Informatics
1051378	Patient Education
1051378	Patient Safety
1051485	Cardiovascular Diseases
1051485	Cell Biology
1051485	Cell Cycle Regulation
1051485	Coronary Care
1051485	Critical Care
1051485	DNA Replication
1051485	Medical Education
1051485	Nuclear Reprogramming
1051542	Biotechnology
1051542	Cancer Biology
1051542	Cancer Genetics
1051542	Cancer: Pancreas
1051542	Immune System
1051542	Molecular Biology
1051542	Oncology
1051542	Transgenics
1051571	Health Communications
1051571	Health Services Research
1051571	Patient Communications
1051571	consumer health informatics
1051571	needs assessment
1051610	Leukemias,  Cytokine Signal Transduction
1051734	Cancer: Skin
1051734	Cell Biology
1051734	Cutaneous Biology
1051734	Gene Regulation
1051734	Hair
1051734	Ophthalmology
1051734	Stem Cells
1051743	Cancer Biology
1051743	Gene Regulation
1051743	Microscopy
1051743	Molecular Biology
1051743	Nanotechnology
1051743	Radiation Oncology
1051757	Addiction
1051757	Aging, Geriatrics, and Eldercare
1051757	Attention deficit/hyperactivity disorder(ADHD)
1051757	Brain, Nervous System
1051757	Dementia
1051857	Mood Disorders
1051857	Schizophrenia
1052037	Apoptosis
1052037	Cardiovascular Diseases
1052037	Circulation
1052037	Diabetes, Endocrine and Metabolism
1052037	Nanotechnology
1052037	Signal Transduction
1052037	Surgery
1052037	Vascular Biology
1052057	Genetic Testing/Counseling
1052057	Genetics
1052057	Genetics: Medical
1052057	Genomics
1052057	Health Communications
1052057	Medical Decision Making
1052125	Addiction
1052125	Drug Abuse
1052125	Drugs (clinical pharmacology)
1052125	Pharmacology
1052125	Public Health
1052190	Brain Injury
1052190	Brain, Nervous System
1052190	Molecular Biology
1052190	Neurology
1052190	Neuroscience 
1052193	Blood/Bleeding Disorders (anemia, clotting, etc.)
1052193	Cancer: Blood (leukemia, lymphomas)
1052334	Developmental-Behavioral Pediatrics
1052334	Medical Education
1052334	Pediatric Nutrition
1052334	Resuscitation
1052335	Molecular Biology
1052335	Pediatrics
1052335	Pregnancy, Childbirth (including high risk)
1052335	Vascular Biology
1052350	Consequences of lacking health insurance
1052350	Diabetes
1052350	Health Communications
1052350	Health Disparities
1052350	Health Services Research
1052350	Health communication
1052350	Health literacy
1052350	Healthcare Quality
1052350	Heart Failure
1052350	Hypertension
1052350	Quality improvement
1052350	Racial and ethnic health and healthcare disparities
1052351	Neuroscience 
1052351	Rehabilitation/Therapy
1052368	Cancer Communications
1052368	Cancer: Prostate
1052368	Cell Biology
1052368	Inflammation
1052368	Pathology
1052573	Aging, Geriatrics, and Eldercare
1052573	Medicine
1052573	Psychology
1052573	Wellness, Fitness
1052573	Women's Health
1052610	Atherosclerosis
1052610	valvular heart disease
1052623	Urology
1052726	Biostatistics
1052726	Cardiovascular Diseases
1052726	Diabetes, Endocrine and Metabolism
1052726	Electrophysiology
1052726	Epidemiology
1052726	Nutritional and Metabolic Diseases
1052726	Public Health
1052740	Aging
1052740	Biochemistry: Proteins
1052740	Genetics: Microbial
1052740	Infectious Diseases
1052740	Microbiology
1052740	Molecular Genetics
1052740	Nervous System Diseases
1052740	Proteins, Macromolecules
1052793	Orthopedics
1052793	Performing Arts Medicine
1052793	Rehabilitation/Therapy
1052793	Sports Injuries
1052813	Cancer Biology
1052813	Developmental Neurobiology
1052813	Nervous System Diseases
1052813	Neuroscience 
1052862	Cancer: Blood (leukemia, lymphomas)
1052935	Bioethics
1053088	Cancer Biology
1053088	Cancer: Breast
1053089	Pathology
1053099	AIDS
1053099	HIV Infection
1053099	HIV perinatal transmission
1053099	Medical Decision Making
1053099	Medical Education
1053099	Medication adherence research
1053099	Obesity and HIV
1053099	Pregnancy, Childbirth (including high risk)
1053099	Quality Improvement
1053099	Women and HIV
1053099	Women's Health, Women's Reproductive Health
1053305	Cancer Biology
1053305	Cell Biology
1053305	Signal Transduction
1053369	Allergies
1053369	Autoimmune Diseases
1053369	Immune Regulation
1053369	Immune System
1053369	Neuroscience 
1053382	Bioinformatics 
1053382	Biophysics
1053382	Biostatistics
1053382	Computational Biology
1053382	Social science
1053420	Forensic Psychology/Psychiatry
1053420	Psychiatry
1053420	Psychotherapy and pharmacotherapy in psychiatry, pharmacotherapy in psychiatry
1053631	Osteoporosis
1053631	Primary Care
1053631	Women's Health
1053631	women's health
1053660	Pathology
1053762	Depression
1053762	Genomics
1053762	Neurobiology
1053762	Neuroscience 
1053762	Pharmacology
1053762	Proteomics
1053859	Brain Injury
1053859	Brain, Nervous System
1053859	Critical Care
1053859	Epilepsy
1053859	Pediatric Neurology
1053859	Status Epilepticus
1053905	Urology
1053924	Aging
1053924	Epidemiology
1053924	Health Disparities
1053924	Health Literacy
1053924	Health Policy
1053924	Health Services Research
1053924	Rehabilitation/Therapy
1053926	Bioinformatics 
1053926	Brain Injury
1053926	Developmental Neurobiology
1053926	Developmental-Behavioral Pediatrics
1053926	EEG
1053926	Epilepsy
1053926	Gene Therapy
1053926	Inflammation
1053946	Biophysics
1053946	Ion Channels
1053946	Neuroscience 
1053946	Pain
1053987	Bioinformatics 
1053987	Biomedical ontologies
1053987	Cell Biology
1054108	Cancer: Blood (leukemia, lymphomas)
1054108	Environmental Health
1054108	Epidemiology
1054108	Molecular Genetics
1054108	Nutrition, Dietetics
1054111	Bioethics
1054111	Biomedical Communications
1054111	Ethics of Research with Human Subjects
1054111	Genetic Testing/Counseling
1054143	Cancer Biology
1054143	Cancer: Blood (leukemia, lymphomas)
1054143	Cancer: Skin
1054143	Immunology
1054143	Signal Transduction
1054153	Cancer: Thyroid
1054153	Diabetes, Endocrine and Metabolism
1054153	Endocrinology
1054153	Graves Disease
1054153	Multiple Endocrine Neoplasia
1054166	Clinical Pharmacology
1054166	Nutrition, Dietetics
1054166	Respiratory Diseases
1054182	Back, Spine
1054182	Cytokines
1054182	Inflammation
1054182	Pain
1054182	Pain Management
1054188	Chronic Disease
1054188	Nutritional and Metabolic Diseases
1054188	Obesity
1054188	Wellness
1054188	Women's Health
1054303	Food Allergy
1054303	Pediatric Gastroenterology
1054309	Psychiatry
1054320	Cancer Biology
1054320	Cancer: Blood (leukemia, lymphomas)
1054320	Cell Biology
1054320	Gene Regulation
1054320	Immune Regulation
1054320	Immune System
1054320	Molecular Biology
1054320	Signal Transduction
1054387	Genetics: Medical
1054387	Metabolism
1054387	Pediatrics
1054404	Genetics
1054404	Psychiatry
1054412	Cutaneous Biology
1054412	Immunology
1054412	Skin
1054516	medical care of pregnant patients
1054516	medical education
1054599	Ethics of Research with Human Subjects
1054599	Genetic Testing/Counseling
1054599	Genetics: Medical
1054599	Maternal-Child Health
1054599	Women's Health
1054782	Child and Adolescent psychiatry
1054782	Drug Abuse
1054782	Forensic Psychology/Psychiatry
1054782	Mental Health
1054782	Neuropsychology
1054782	Psychology
1054782	Psychotherapy and pharmacotherapy in psychiatry, pharmacotherapy in psychiatry
1054853	Cardiovascular Diseases
1054853	Clinical performance measurement
1054853	Diabetes
1054853	Diabetes Mellitus
1054853	Dyslipidemia
1054853	Hypertension
1054853	Medical Informatics
1054853	Prevention of cardiovascular disease
1054853	Preventive Medicine
1054853	Primary Care
1054853	Quality Improvement
1054853	Quality improvement in healthcare
1054857	Emergency Medicine
1054857	Faculty Development
1054857	Medical Education
1054857	Palliative Care, Hospice
1054857	Post-graduate Medical Education
1054860	Breast Disease
1054860	Cancer Biology
1054860	Endocrinology
1054860	Infertility - Female
1054860	Sexual dysfunction
1054860	Women's Health, Women's Reproductive Health
1054986	Pathology
1054992	Chronic viral hepatitis
1054992	Liver cancer
1054992	Liver transplantation
1055017	Alcohol and Drug Dependency
1055017	Graduate Medical Education
1055017	Psychiatry
1055017	Sexual assault
1055047	Genetics
1055047	Mental Health
1055047	Molecular Biology
1055047	Molecular Genetics
1055047	Neurobiology
1055048	Cell Biology
1055048	Developmental Neurobiology
1055048	Developmental biology
1055048	Neurotoxicology
1055048	Toxicology
1055048	Transgenics
1055051	Bones,Cartilage, Joints, Muscles
1055051	Developmental Neurobiology
1055051	Embryology
1055119	Cancer: Prostate
1055119	Drug Discovery
1055119	Molecular Pharmacology
1055143	Internal Medicine, General Medicine
1055145	Nervous System Diseases
1055145	Neuroscience 
1055145	Pharmacology
1055145	Physiology
1055146	Alzheimer's Disease
1055146	Dementia
1055146	Dementia, Frail Elderly, Falls, Urinary Incontinence
1055146	Geriatrics
1055146	Parkinson?s disease
1055267	Epilepsy Surgery
1055267	Movement Control
1055267	Neurosurgery
1055267	Pain
1055282	Behavioral Biology
1055282	Behavioral Medicine
1055282	Health Services Research
1055282	Internal Medicine, General Medicine
1055282	Pediatrics
1055282	Public Health
1055282	Respiratory Diseases
1055282	Women's Health
1055316	Critical Care
1055316	Critical Care Outcomes
1055316	Graduate Medical Education
1055316	Healthcare Quality
1055316	Lungs, Breathing Problems
1055316	Medical Psychology
1055316	Respiratory Diseases
1055329	Epidemiology
1055329	Health Services Research
1055329	Preventive Medicine
1055329	Surgery
1055338	Brain Tumors-primary and secondary
1055338	Cancer: Brain and Nervous System
1055338	Neurologic Complications of cancer
1055338	Neurology
1055338	Oncology
1055338	Spinal Column Tumors
1055338	spinal cord tumors
1055434	Mechanisms of atrial fibrillation
1055441	Clinical Drug Development
1055441	Clinical Outcomes in Rheumatic Diseases
1055441	Osteoporosis & Bone Health
1055441	Rheumatology
1055441	Systemic Lupus Erythematosus (SLE)
1055487	Anxiety Disorders
1055487	Biostatistics
1055487	Depression
1055487	Medical Psychology
1055487	Mental Health
1055487	Psychology
1055487	Psychometrics
1055487	Social science
1055505	Atherosclerosis
1055505	Bioinformatics 
1055505	Biostatistics
1055505	Cancer Genetics
1055505	Epidemiology
1055505	Genomics
1055505	Immune System
1055535	Biostatistics
1055535	Cardiovascular Diseases
1055535	Epidemiology
1055535	Nutrition, Dietetics
1055535	Nutritional and Metabolic Diseases
1055535	Preventive Medicine
1055535	Public Health
1055535	Weight Management
1055581	Cellular Electrophysiology
1055581	Neurobiology
1055581	Neuroscience 
1055592	Developmental Neurobiology
1055592	Developmental genetics
1055592	Gene Regulation
1055592	Gene Therapy
1055592	Molecular Genetics
1055592	Neuroscience 
1055592	Pharmacokinetics
1055592	Spinal Muscular Atrophy
1055613	Biophysics
1055613	Cell Biology
1055613	Cytoskeleton
1055613	Proteins, Macromolecules
1055648	Alzheimer's Disease
1055648	Autism Spectrum Disorders
1055648	Brain, Nervous System
1055648	Cytoskeleton
1055648	Nervous System Diseases
1055648	Neuroscience 
1055648	Schizophrenia
1055648	Signal Transduction
1055794	Antimicrobial Resistance
1055794	Antimicrobial Utilization
1055794	Hospital Epidemiology
1055794	Infectious Diseases of Geriatric Population
1055794	Infectious Diseases-bacteria
1055794	Methicillin-resistant Staphylococcus aureus
1055854	Non-invasive ventilation
1055854	Occupational Medicine
1055854	Respiratory failure from neuromusuclar disease
1055878	Arrhythmias
1055878	Critical Cardiac Care
1055878	Defibrillators
1055878	Epidemiology
1055878	Epidemiology of heart failure in women.
1055878	Heart Transplantation
1055878	Heart failure, heart transplant, mechanical assist devices, cardiac resynchronization therapy, implantable defibrillators, implantable hemodynamic monitors, pacemakers.
1055878	Hormone therapies and heart failure in women.
1055878	Pacemakers
1055878	Sudden Cardiac Death
1055878	Sudden cardiac death in women with heart failure.
1055878	Women's Health
1055931	Aging
1055931	Cancer: Breast
1055970	Arthritis
1055970	Arthritis - Rheumatoid
1055970	Atherosclerosis
1055970	Autoimmune Diseases
1055970	Epidemiology
1055970	Inflammation
1055970	Rheumatology
1055971	Clinical Pharmacology
1055971	Clinical Trial Methodology
1055971	Pharmacokinetics
1055971	Systems Biology
1056003	Pediatrics
1056004	Cancer: Blood (leukemia, lymphomas)
1056004	Cell Biology
1056004	Genetics: Medical
1056004	Immune System
1056004	Molecular Biology
1056004	Pediatrics
1056004	Stem Cells
1056004	Transplantation
1056039	Aging
1056039	Alzheimer's Disease
1056039	Inflammation
1056039	Microscopy
1056039	Nervous System Diseases
1056039	Neurology
1056039	Neuroscience 
1056039	Vascular Biology
1056043	Cancer: Female Reproductive System (ovary, cervix, uterus)
1056043	Molecular Biology
1056043	Reproduction
1056043	Women's Health, Women's Reproductive Health
1056074	Simulation
1056074	Surgery
1056074	Surgical Education
1056109	Pediatric Cardiology
1056118	Aortic Aneurysm
1056118	Lower Extremity Occlusive Disease
1056118	Peripheral Vascular Disease
1056118	Stroke
1056118	Varicose Veins
1056118	Vascular and interventional radiology
1056153	Advanced Interventional Gastrointestinal Endoscopy
1056153	Advanced endoscopic molecular imaging techonologies
1056153	Development of novel endoscopic technologies, instrumentation, & devices
1056153	Endoscopic Retrograde Cholangiopancreatography (ERCP)
1056153	Endoscopic management in liver diseases
1056153	Endoscopic management in liver transplantation
